,density,vpa,packing fraction,PymatgenData minimum boiling_point,PymatgenData mean boiling_point,PymatgenData maximum boiling_point,PymatgenData minimum molar_volume,PymatgenData mean molar_volume,PymatgenData maximum molar_volume,MagpieData minimum FirstIonizationEnergy,MagpieData mean FirstIonizationEnergy,MagpieData maximum FirstIonizationEnergy,holder_mean::0 Average bond length,holder_mean::0 Average bond angle,MagpieData mean SpaceGroupNumber,MagpieData minimum Number,MagpieData mean Number,MagpieData maximum Number,MagpieData minimum MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData minimum MeltingT,MagpieData mean MeltingT,MagpieData maximum MeltingT,MagpieData minimum Column,MagpieData mean Column,MagpieData maximum Column,MagpieData minimum Row,MagpieData mean Row,MagpieData maximum Row,MagpieData minimum CovalentRadius,MagpieData mean CovalentRadius,MagpieData maximum CovalentRadius,MagpieData minimum Electronegativity,MagpieData mean Electronegativity,MagpieData maximum Electronegativity,MagpieData minimum NsValence,MagpieData mean NsValence,MagpieData maximum NsValence,MagpieData minimum NpValence,MagpieData mean NpValence,MagpieData maximum NpValence,MagpieData minimum NdValence,MagpieData mean NdValence,MagpieData maximum NdValence,MagpieData minimum NfValence,MagpieData mean NfValence,MagpieData maximum NfValence,MagpieData minimum GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData maximum GSvolume_pa,PymatgenData minimum block,PymatgenData mean block,PymatgenData maximum block,PymatgenData minimum atomic_mass,PymatgenData mean atomic_mass,PymatgenData maximum atomic_mass,PymatgenData minimum atomic_radius,PymatgenData mean atomic_radius,PymatgenData maximum atomic_radius,cohesive energy (MP)
1435,3.732483549,21.44707435,0.395364898,717.87,1227.685,1860,13.02,15.5675,18.19,5.391719,8.68003225,10.36001,2.801306592,0.726192365,133.75,3,21.5,51,1,65.5,88,388.36,533.5475,903.78,1,12,16,2,3.25,5,105,119.25,139,0.98,2.0475,2.58,1,1.75,2,0,2.75,4,0,2.5,10,0,0,0,16.59333333,24.93177083,31.56,1,1.75,2,6.941,48.20775,121.76,1,1.225,1.45,3.707517101
1436,3.235126437,20.52839467,0.555044076,717.87,1664.935,3609,13.02,15.99,19.88,5.391719,8.08225975,10.36001,2.765600137,0.702000723,140.75,3,18.5,39,1,47.25,88,388.36,757.3525,1799,1,9,16,2,3.25,5,105,132,190,0.98,1.84,2.58,1,1.75,2,0,2,4,0,0.25,1,0,0,0,16.59333333,25.13302083,32.365,1,2,3,6.941,39.9942125,88.90585,1,1.3125,1.8,5.280007095
1437,1.962800156,8.426606229,1.046086607,90.2,1106.733333,1615,13.02,14.46666667,17.36,5.391719,8.133829333,13.61805,2.120068538,1.039551797,156.6666667,3,4.666666667,8,1,29.66666667,87,54.8,320.7266667,453.69,1,6,16,2,2,2,66,107.3333333,128,0.98,1.8,3.44,1,1.333333333,2,0,1.333333333,4,0,0,0,0,0,0,9.105,14.09722222,16.59333333,1,1.333333333,2,6.941,9.960466667,15.9994,0.6,1.166666667,1.45,4.279346947
1438,1.62955104,15.60691393,0.634951309,717.87,1315.956667,1615,13.02,13.85666667,15.53,5.391719,7.047816,10.36001,2.603582515,1.039551797,176,3,7.333333333,16,1,30,88,388.36,431.9133333,453.69,1,6,16,2,2.333333333,3,105,120.3333333,128,0.98,1.513333333,2.58,1,1.333333333,2,0,1.333333333,4,0,0,0,0,0,0,16.59333333,19.65784722,25.786875,1,1.333333333,2,6.941,15.31566667,32.065,1,1.3,1.45,3.71362258
1439,3.075305884,22.0209451,0.3710746,717.87,1269.56,2875,9.16,14.20125,16.29,5.391719,8.620199625,10.36001,2.600662393,0.585567638,134.125,3,18.75,50,1,62.875,88,388.36,457.3225,692.68,1,11.5,16,2,3.125,5,105,117.125,139,0.98,1.98625,2.58,1,1.75,2,0,2.25,4,0,2.5,10,0,0,0,13.96,22.94739583,33.285,1,1.875,3,6.941,40.782625,118.71,1,1.2125,1.45,3.789788765
1440,2.130923486,21.1276678,0.570483317,717.87,1304.886667,3560,10.64,16.86,23.78,5.139076,7.689269833,10.36001,2.826130108,0.699453901,154.4444444,3,13.11111111,22,1,44.61111111,88,370.87,566.9055556,1941,1,8,16,2,2.944444444,4,105,131.8888889,166,0.93,1.739444444,2.58,1,1.555555556,2,0,1.777777778,4,0,0.222222222,2,0,0,0,16.59333333,24.20398148,29.24333333,1,1.666666667,3,6.941,27.11254702,47.867,1,1.341666667,1.8,4.234568592
1441,3.905930613,30.72886579,0.357476276,1261,1732.25,2792,10,15.985,20.46,5.391719,7.34917175,9.0096,2.931834094,0.573617134,189.5,3,30,52,1,63.5,90,453.69,708.12,933.47,1,11.5,16,2,3.75,5,121,131.25,138,0.98,1.6975,2.1,1,1.75,2,0,2.25,4,0,5,10,0,0,0,16.48,25.65,34.76333333,1,1.75,2,6.941,72.28063465,127.6,1.25,1.375,1.45,3.242525537
1442,2.788734789,25.85572422,0.370143893,332,973.5,1615,13.02,16.4,19.78,5.391719,8.6027595,11.8138,2.732563659,0.728909903,146.5,3,19,35,1,48,95,265.8,359.745,453.69,1,9,17,2,3,4,120,124,128,0.98,1.97,2.96,1,1.5,2,0,2.5,5,0,5,10,0,0,0,16.59333333,23.03666667,29.48,1,1.5,2,6.941,43.4225,79.904,1.15,1.3,1.45,3.082579958
1443,2.530430196,8.511080932,0.78096128,85.03,850.015,1615,11.2,12.11,13.02,5.391719,11.4072595,17.4228,2.041714,1.570796327,122,3,6,9,1,47,93,53.5,253.595,453.69,1,9,17,2,2,2,57,92.5,128,0.98,2.48,3.98,1,1.5,2,0,2.5,5,0,0,0,0,0,0,9.7075,13.15041667,16.59333333,1,1.5,2,6.941,12.9697016,18.9984032,0.5,0.975,1.45,4.44624769
1444,4.469387748,30.82486729,0.364647987,1261,1653.5,2477,11.8,16.435,20.46,5.391719,7.352555,9.0096,2.931188995,0.57399712,149.25,3,34.5,52,1,63.75,90,302.91,550.48,722.66,1,11.5,16,2,4,5,122,131.5,138,0.98,1.7475,2.1,1,1.75,2,0,2.25,4,0,7.5,10,0,0,0,16.59333333,26.244375,34.76333333,1,1.75,2,6.941,82.966,127.6,1.3,1.3875,1.45,2.94932213
1445,0.824862689,8.001044045,0.802114094,20.28,817.64,1615,11.42,12.22,13.02,5.391719,9.495081,13.598443,2.000087,1.570796327,211.5,1,2,3,1,46.5,92,14.01,233.85,453.69,1,1,1,1,1.5,2,31,79.5,128,0.98,1.59,2.2,1,1,1,0,0,0,0,0,0,0,0,0,6.615,11.60416667,16.59333333,1,1,1,1.00794,3.97447,6.941,0.25,0.85,1.45,2.35030877
1446,4.262782503,27.23678169,0.37733748,958,1469,2345,13.02,15.405,16.42,5.391719,7.67071475,9.75239,2.801774837,0.585292997,99,3,30,49,1,63.5,89,429.75,467.86,494,1,11.5,16,2,3.75,5,120,127.5,142,0.98,1.965,2.55,1,1.75,2,0,2.25,4,0,7.5,10,0,0,0,16.59333333,23.17333333,25.92,1,1.75,2,6.941,69.91975,114.818,1.15,1.325,1.55,3.235732097
1447,4.586735839,34.1176802,0.376320005,1261,1620.5,2345,13.02,17.425,20.46,5.391719,7.29931975,9.0096,3.021644569,0.574792246,168,3,39,52,1,64,90,429.75,582.19,722.66,1,11.5,16,2,4.25,5,128,136.5,142,0.98,1.74,2.1,1,1.75,2,0,2.25,4,0,7.5,10,0,0,0,16.59333333,27.595,34.76333333,1,1.75,2,6.941,94.23975,127.6,1.4,1.45,1.55,2.873028735
1448,3.074086294,10.85800822,0.506841109,77.36,1172.68,3173,12.06,13.285,14,7.646235,11.21652875,14.5341,2.081680242,0.597734257,202.25,7,10,14,68,77.5,82,63.05,684.025,1687,2,11.5,15,2,2.5,3,71,98.5,141,1.31,2.3225,3.04,2,2,2,0,2,3,0,0,0,0,0,0,14.76875,18.216875,22.89,1,1.75,2,14.0067,20.100975,28.0855,0.65,0.975,1.5,5.312196511
1449,3.074086294,10.85800822,0.506841109,77.36,1172.68,3173,12.06,13.285,14,7.646235,11.21652875,14.5341,2.081680242,0.597734257,202.25,7,10,14,68,77.5,82,63.05,684.025,1687,2,11.5,15,2,2.5,3,71,98.5,141,1.31,2.3225,3.04,2,2,2,0,2,3,0,0,0,0,0,0,14.76875,18.216875,22.89,1,1.75,2,14.0067,20.100975,28.0855,0.65,0.975,1.5,5.312196511
1450,3.351197969,27.92255699,0.612840746,1156,1459.666667,1860,14,18.65666667,23.78,5.139076,7.131233667,8.60839,3.310535353,0.958133242,196.3333333,11,24.66666667,51,2,51.66666667,85,370.87,732.55,923,1,6,15,3,3.666666667,5,139,148.6666667,166,0.93,1.43,2.05,1,1.666666667,2,0,1,3,0,3.333333333,10,0,0,0,22.89,27.89777778,31.56,1,1.333333333,2,22.98976928,56.35158976,121.76,1.45,1.583333333,1.8,2.281328672
1451,2.574819353,13.08916132,0.689402558,90.2,901.1,3173,12.06,17.8825,23.78,5.139076,10.06853338,13.61805,2.230467289,0.627594348,115.875,8,10,14,2,62.25,87,54.8,446.3675,1687,1,10.25,16,2,2.5,3,66,106,166,0.93,2.35375,3.44,1,1.75,2,0,2.25,4,0,0,0,0,0,0,9.105,17.27958333,29.24333333,1,1.625,2,15.9994,20.29595482,28.0855,0.6,1.075,1.8,5.558651481
1452,3.471430968,9.639689133,0.780209062,90.2,726.6,1363,14,15.68,17.36,7.646235,10.6321425,13.61805,2.128242,1.570796327,103,8,10,12,68,77.5,87,54.8,488.9,923,2,9,16,2,2.5,3,66,103.5,141,1.31,2.375,3.44,2,2,2,0,2,4,0,0,0,0,0,0,9.105,15.9975,22.89,1,1.5,2,15.9994,20.1522,24.305,0.6,1.05,1.5,5.52037899
1453,3.182351591,9.793036882,0.542791254,90.2,514.4666667,1363,14,16.24,17.36,7.646235,11.627445,13.61805,2.151148025,0.631274019,72.66666667,8,9.333333333,12,68,80.66666667,87,54.8,344.2,923,2,11.33333333,16,2,2.333333333,3,66,91,141,1.31,2.73,3.44,2,2,2,0,2.666666667,4,0,0,0,0,0,0,9.105,13.7,22.89,1,1.666666667,2,15.9994,18.76793333,24.305,0.6,0.9,1.5,4.799457127
1454,3.084140865,10.81010016,0.414922756,90.2,961.32,3173,12.06,15.628,17.36,7.646235,11.330413,13.61805,2.127406217,0.693418335,91.4,8,10,14,68,81.4,87,54.8,554.88,1687,2,12.8,16,2,2.4,3,66,90,141,1.31,2.706,3.44,2,2,2,0,2.8,4,0,0,0,0,0,0,9.105,14.129,22.89,1,1.8,2,15.9994,20.07774,28.0855,0.6,0.88,1.5,6.507960835
1455,3.780006602,10.55804038,0.536947052,90.2,1038.72,3560,10.64,15.344,17.36,6.82812,11.065701,13.61805,2.217327757,0.677706351,84.8,8,11.6,22,43,74.4,87,54.8,605.68,1941,2,10.8,16,2,2.6,4,66,99.8,160,1.31,2.634,3.44,2,2,2,0,2.4,4,0,0.4,2,0,0,0,9.105,13.379,22.89,1,2,3,15.9994,24.03404,47.867,0.6,0.94,1.5,6.866268161
1456,3.922076694,11.131128,0.522914047,90.2,1263.4,3560,10.64,14.96,17.36,6.82812,10.82495357,13.61805,2.212983089,0.827734455,90,8,12.57142857,22,43,71.71428571,87,54.8,717.7428571,1941,2,10.57142857,16,2,2.714285714,4,66,103.5714286,160,1.31,2.592857143,3.44,2,2,2,0,2.285714286,4,0,0.571428571,2,0,0,0,9.105,13.24142857,22.89,1,2.142857143,3,15.9994,26.29094286,47.867,0.6,0.957142857,1.5,7.022506795
1457,3.216908379,13.30385447,0.36900067,90.2,1146.75,3680,8.32,14.68,17.36,6.74619,11.15360813,13.61805,2.225107683,0.799532574,89,8,12.25,23,46,74.375,87,54.8,695.375,2183,2,11.5,16,2,2.625,4,66,97.125,153,1.31,2.72125,3.44,2,2,2,0,2.5,4,0,0.75,3,0,0,0,9.105,11.804375,22.89,1,2.125,3,15.9994,25.773125,50.9415,0.6,0.9,1.5,6.320510557
1458,3.563730007,14.27810674,0.575717206,90.2,970.8666667,3173,12.06,18.96,33.94,5.69485,10.88880375,13.61805,2.311671319,0.670825363,98.5,8,14.33333333,38,8,70.75,87,54.8,565.05,1687,2,12.16666667,16,2,2.75,5,66,101.25,195,0.95,2.590833333,3.44,2,2,2,0,2.666666667,4,0,0,0,0,0,0,9.105,19.66375,54.23,1,1.75,2,15.9994,30.64265,87.62,0.6,0.991666667,2,6.564659546
1459,2.241356923,21.17721119,0.331606778,550,1409,3173,12.06,15.025,17.02,7.646235,9.19282375,10.48669,2.610108316,0.578409639,106.25,12,14,15,68,78,83,317.3,811.15,1687,2,11.5,15,3,3,3,107,116.5,141,1.31,1.8975,2.19,2,2,2,0,2,3,0,0,0,0,0,0,20.44,22.11761905,22.89,1,1.75,2,24.305,28.584506,30.973762,1,1.15,1.5,3.708450411
1460,2.466141495,19.95765206,0.309578779,550,712.6,1363,14,16.416,17.02,7.646235,9.918599,10.48669,2.676526409,0.649350301,40.4,12,14.4,15,68,80,83,317.3,438.44,923,2,12.4,15,3,3,3,107,113.8,141,1.31,2.014,2.19,2,2,2,0,2.4,3,0,0,0,0,0,0,22.5702381,22.63419048,22.89,1,1.8,2,24.305,29.6400096,30.973762,1,1.1,1.5,3.42731141
1461,2.618787151,17.87174401,0.512707577,717.87,1040.435,1363,14,14.765,15.53,7.646235,9.0031225,10.36001,2.614502,1.570796327,132,12,14,16,68,78,88,388.36,655.68,923,2,9,16,3,3,3,105,123,141,1.31,1.945,2.58,2,2,2,0,2,4,0,0,0,0,0,0,22.89,24.3384375,25.786875,1,1.5,2,24.305,28.185,32.065,1,1.25,1.5,4.13286552
1462,2.628248,21.88542324,0.425638148,717.87,1491.497143,3103,14,15.16,15.53,6.56149,8.887036429,10.36001,2.772284783,0.827508531,123.1428571,12,16.85714286,21,11,63.14285714,88,388.36,872.0628571,1814,2,10.28571429,16,3,3.285714286,4,105,128.7142857,170,1.31,2.05,2.58,2,2,2,0,2.285714286,4,0,0.285714286,1,0,0,0,22.235,24.35821429,25.786875,1,2.142857143,3,24.305,34.63954629,44.955912,1,1.242857143,1.6,5.476618645
1463,4.038922195,25.25872436,0.418153916,958,1628.714286,3103,14,15.66857143,16.42,6.56149,8.539825,9.75239,2.907952803,0.827465498,91.14285714,12,27.14285714,34,11,63.71428571,89,494,932.4285714,1814,2,10.28571429,16,3,3.857142857,4,120,137.2857143,170,1.31,2.032857143,2.55,2,2,2,0,2.285714286,4,0,6,10,0,0,0,22.235,24.43428571,25.92,1,2.142857143,3,24.305,61.43668914,78.96,1.15,1.328571429,1.6,4.59217939
1464,3.174660675,27.00691259,0.379676743,958,1160.5,1363,14,15.21,16.42,7.646235,8.6993125,9.75239,2.793322063,0.615479709,104,12,23,34,68,78.5,89,494,708.5,923,2,9,16,3,3.5,4,120,130.5,141,1.31,1.93,2.55,2,2,2,0,2,4,0,5,10,0,0,0,22.89,24.405,25.92,1,1.5,2,24.305,51.6325,78.96,1.15,1.325,1.5,3.36393457
1465,4.366841876,23.09767867,0.387894962,958,1093,1363,14,15.61333333,16.42,7.646235,9.050338333,9.75239,2.918125586,0.676995474,74,12,26.66666667,34,68,82,89,494,637,923,2,11.33333333,16,3,3.666666667,4,120,127,141,1.31,2.136666667,2.55,2,2,2,0,2.666666667,4,0,6.666666667,10,0,0,0,22.89,24.91,25.92,1,1.666666667,2,24.305,60.74166667,78.96,1.15,1.266666667,1.5,3.148034357
1466,4.291750816,28.62925286,0.441495086,958,1773.285714,3609,14,17.06285714,19.88,6.2173,8.441485,9.75239,3.029878124,0.824998969,91.14285714,12,32.28571429,39,12,64,89,494,928.1428571,1799,2,10.28571429,16,3,4.142857143,5,120,143,190,1.22,1.992857143,2.55,2,2,2,0,2.285714286,4,0,6,10,0,0,0,22.89,27.32857143,32.365,1,2.142857143,3,24.305,73.99381429,88.90585,1.15,1.385714286,1.8,4.701068454
1467,3.031917222,25.56060384,0.694072914,1363,2063.666667,3173,12.06,20,33.94,5.69485,7.164255,8.15168,3.232839369,0.954121734,215.3333333,12,21.33333333,38,8,51.33333333,78,923,1220,1687,2,6,14,3,3.666666667,5,111,149,195,0.95,1.386666667,1.9,2,2,2,0,0.666666667,2,0,0,0,0,0,0,20.44,32.52,54.23,1,1.333333333,2,24.305,46.67016667,87.62,1.1,1.533333333,2,2.968232218
1468,3.648791211,34.56544542,0.370763445,1261,1312,1363,14,17.23,20.46,7.646235,8.3279175,9.0096,3.010277328,0.728915234,173,12,32,52,68,79,90,722.66,822.83,923,2,9,16,3,4,5,138,139.5,141,1.31,1.705,2.1,2,2,2,0,2,4,0,5,10,0,0,0,22.89,28.82666667,34.76333333,1,1.5,2,24.305,75.9525,127.6,1.4,1.45,1.5,2.871228722
1469,5.167637065,29.93818167,0.413354514,1261,1295,1363,14,18.30666667,20.46,7.646235,8.555145,9.0096,3.198210265,0.693701884,166,12,38.66666667,52,68,82.66666667,90,722.66,789.44,923,2,11.33333333,16,3,4.333333333,5,138,139,141,1.31,1.836666667,2.1,2,2,2,0,2.666666667,4,0,6.666666667,10,0,0,0,22.89,30.80555556,34.76333333,1,1.666666667,2,24.305,93.16833333,127.6,1.4,1.433333333,1.5,2.737352402
1470,3.035880353,22.10675196,0.549689748,1363,1939.666667,3093,13.63,13.87666667,14,7.646235,7.730633333,7.89943,2.923977191,1.039551797,204.3333333,12,18.66666667,32,68,71.66666667,79,923,1019.133333,1211.4,2,6,14,3,3.333333333,4,120,134,141,1.31,1.543333333,2.01,2,2,2,0,0.666666667,2,0,3.333333333,10,0,0,0,22.89,22.92833333,23.005,1,1.333333333,2,24.305,40.41666667,72.64,1.25,1.416666667,1.5,2.520182533
1471,3.706633067,14.7159202,0.870966242,77.36,907.144,1655,13.54,17.804,33.94,5.69485,10.011104,14.5341,2.509186636,0.840290888,200.2,7,15.2,38,8,61.6,82,63.05,604.42,1050,2,7.2,15,2,3,5,71,123.8,195,0.95,1.93,3.04,2,2,2,0,1.2,3,0,0,0,0,0,0,14.76875,25.9095,54.23,1,1.4,2,14.0067,32.84868,87.62,0.65,1.26,2,3.673582108
1472,3.11644027,10.70939775,0.499811064,90.2,894.2571429,3173,12.06,15.64285714,17.36,7.646235,11.13090714,13.61805,2.14497681,0.656512533,94.71428571,8,10,14,68,80.28571429,87,54.8,536.0285714,1687,2,11.71428571,16,2,2.428571429,3,66,93.85714286,141,1.31,2.611428571,3.44,2,2,2,0,2.571428571,4,0,0,0,0,0,0,9.105,14.66285714,22.89,1,1.714285714,2,15.9994,20.09901429,28.0855,0.6,0.928571429,1.5,6.268515669
1473,4.580883011,11.97872334,0.532652746,90.2,851.6857143,2875,14,16.24714286,17.36,7.34392,11.01551286,13.61805,2.269296621,0.758024503,82.42857143,8,15.14285714,50,68,80.57142857,87,54.8,367.1828571,923,2,11.71428571,16,2,2.714285714,5,66,97.85714286,141,1.31,2.62,3.44,2,2,2,0,2.571428571,4,0,1.428571429,10,0,0,0,9.105,16.49785714,33.285,1,1.714285714,2,15.9994,33.04537143,118.71,0.6,0.978571429,1.5,5.51477107
1474,4.083897669,30.88175864,0.56554264,1363,1620.2,1860,14,19.664,33.94,5.69485,7.64082,8.60839,3.23573592,0.851809785,189,12,32.8,51,8,62.8,85,903.78,940.712,1050,2,7.2,15,3,4.2,5,139,151,195,0.95,1.534,2.05,2,2,2,0,1.2,3,0,4,10,0,0,0,22.89,32.626,54.23,1,1.4,2,24.305,75.95,121.76,1.45,1.58,2,2.764945932
1475,1.975370396,21.49063188,0.525028981,1363,1966.333333,3173,12.06,13.35333333,14,7.646235,7.814716667,8.15168,2.89655689,1.039551797,205,12,12.66666667,14,68,71.33333333,78,923,1177.666667,1687,2,6,14,3,3,3,111,131,141,1.31,1.506666667,1.9,2,2,2,0,0.666666667,2,0,0,0,0,0,0,20.44,22.07333333,22.89,1,1.333333333,2,24.305,25.56516667,28.0855,1.1,1.366666667,1.5,2.688445183
1476,1.975370396,21.49063188,0.525028981,1363,1966.333333,3173,12.06,13.35333333,14,7.646235,7.814716667,8.15168,2.89655689,1.039551797,205,12,12.66666667,14,68,71.33333333,78,923,1177.666667,1687,2,6,14,3,3,3,111,131,141,1.31,1.506666667,1.9,2,2,2,0,0.666666667,2,0,0,0,0,0,0,20.44,22.07333333,22.89,1,1.333333333,2,24.305,25.56516667,28.0855,1.1,1.366666667,1.5,2.688445183
1477,3.50868776,26.39556586,0.518324235,1363,1867,2875,14,14.76333333,16.29,7.34392,7.545463333,7.646235,3.102006189,1.039551797,176.3333333,12,24.66666667,50,68,72,80,505.08,783.6933333,923,2,6,14,3,3.666666667,5,139,140.3333333,141,1.31,1.526666667,1.96,2,2,2,0,0.666666667,2,0,3.333333333,10,0,0,0,22.89,26.355,33.285,1,1.333333333,2,24.305,55.77333333,118.71,1.45,1.483333333,1.5,2.238526997
1478,3.354741762,11.52902996,0.468794659,90.2,936.2,3680,8.32,15.19384615,17.36,6.74619,11.18272962,13.61805,2.226841569,0.641110435,87.38461538,8,11.23076923,23,46,76.30769231,87,54.8,582.5692308,2183,2,11.07692308,16,2,2.538461538,4,66,96.69230769,153,1.31,2.67,3.44,2,2,2,0,2.461538462,4,0,0.461538462,3,0,0,0,9.105,12.88692308,22.89,1,1.923076923,3,15.9994,23.29178462,50.9415,0.6,0.923076923,1.5,6.048919863
1479,2.038035484,21.97650546,0.462212533,550,1037.8,1363,14,15.208,17.02,7.646235,8.782417,10.48669,2.775858399,0.648286045,117.2,12,13.2,15,68,74,83,317.3,680.72,923,2,7.2,15,3,3,3,107,127.4,141,1.31,1.662,2.19,2,2,2,0,1.2,3,0,0,0,0,0,0,22.5702381,22.76209524,22.89,1,1.4,2,24.305,26.9725048,30.973762,1,1.3,1.5,2.979626688
1480,3.936735684,26.6948417,0.509099119,1363,1561.8,1860,14,15.676,18.19,7.646235,8.031097,8.60839,3.13371153,0.807906576,182.8,12,27.6,51,68,74.8,85,903.78,915.312,923,2,7.2,15,3,3.8,5,139,140.2,141,1.31,1.606,2.05,2,2,2,0,1.2,3,0,4,10,0,0,0,22.89,26.358,31.56,1,1.4,2,24.305,63.287,121.76,1.45,1.48,1.5,2.352669706
1481,2.385824736,11.19329744,0.399225856,77.36,1454.43,4300,5.29,11.5925,14,7.646235,11.99368375,14.5341,2.0720728,0.555562517,194,6,8,12,68,77.25,82,63.05,1218.025,3823,2,11.5,15,2,2.25,3,71,89.75,141,1.31,2.485,3.04,2,2,2,0,2,3,0,0,0,0,0,0,5.64,14.516875,22.89,1,1.75,2,12.0107,16.082275,24.305,0.65,0.875,1.5,5.573140723
1482,3.99665117,25.63405147,0.341924592,887,1557.5,3093,12.95,13.3825,14,7.646235,8.78071625,9.7886,2.757076271,0.572207441,187.75,12,27.5,33,68,78.75,84,923,1078.6,1211.4,2,11.5,15,3,3.75,4,119,124.75,141,1.31,1.92,2.18,2,2,2,0,2,3,0,7.5,10,0,0,0,22.175,22.56125,23.005,1,1.75,2,24.305,61.69705,74.9216,1.15,1.2625,1.5,3.066724829
1483,3.471430968,9.639689133,0.780209062,90.2,726.6,1363,14,15.68,17.36,7.646235,10.6321425,13.61805,2.128242,1.570796327,103,8,10,12,68,77.5,87,54.8,488.9,923,2,9,16,2,2.5,3,66,103.5,141,1.31,2.375,3.44,2,2,2,0,2,4,0,0,0,0,0,0,9.105,15.9975,22.89,1,1.5,2,15.9994,20.1522,24.305,0.6,1.05,1.5,5.52037899
1484,3.174660675,27.00691259,0.379676743,958,1160.5,1363,14,15.21,16.42,7.646235,8.6993125,9.75239,2.793322063,0.615479709,104,12,23,34,68,78.5,89,494,708.5,923,2,9,16,3,3.5,4,120,130.5,141,1.31,1.93,2.55,2,2,2,0,2,4,0,5,10,0,0,0,22.89,24.405,25.92,1,1.5,2,24.305,51.6325,78.96,1.15,1.325,1.5,3.36393457
1485,3.962625917,31.00033638,0.364935942,1363,2064,3173,12.06,15.61,18.19,7.646235,8.25367375,8.60839,2.943874742,0.571129046,188.25,12,32,51,68,79,85,903.78,1104.39,1687,2,11.5,15,3,4,5,111,132.5,141,1.31,1.8275,2.05,2,2,2,0,2,3,0,5,10,0,0,0,20.44,26.6125,31.56,1,1.75,2,24.305,73.977625,121.76,1.1,1.375,1.5,2.922810179
1486,7.007212715,19.94163139,0.464954785,958,2631.333333,4912,7.35,12.99933333,16.42,7.09243,8.533848,9.75239,2.861669912,0.790904937,113.5333333,25,36.6,42,50,70.93333333,89,494,1523.133333,2896,6,11.4,16,4,4.4,5,120,134.8666667,154,1.55,2.327333333,2.55,1,1.6,2,0,2.133333333,4,5,7.666666667,10,0,0,0,10.48758621,20.79917241,25.92,2,2.466666667,3,54.938045,84.15053633,95.94,1.15,1.286666667,1.45,4.658605013
1487,2.172363639,22.31586751,0.712185248,717.87,1103.770909,2334,7.35,19.28636364,23.78,5.139076,7.246228727,10.36001,3.010692835,0.901147421,170.0909091,11,14.09090909,25,2,37.81818182,88,370.87,481.6054545,1519,1,7,16,3,3.090909091,4,105,141.3636364,166,0.93,1.586363636,2.58,1,1.454545455,2,0,1.454545455,4,0,0.454545455,5,0,0,0,10.48758621,26.28137147,29.24333333,1,1.545454545,3,22.98976928,29.19424188,54.938045,1,1.472727273,1.8,3.376530855
1488,3.021455728,25.41652299,0.656518855,958,1191.090909,2334,7.35,19.61,23.78,5.139076,7.025276,9.75239,3.144093634,0.901263312,149.7272727,11,20.63636364,34,2,38.18181818,89,370.87,520.02,1519,1,7,16,3,3.454545455,4,120,146.8181818,166,0.93,1.575454545,2.55,1,1.454545455,2,0,1.454545455,4,0,4.090909091,10,0,0,0,10.48758621,26.32978056,29.24333333,1,1.545454545,3,22.98976928,46.24696915,78.96,1.15,1.527272727,1.8,2.913313654
1489,3.411631907,31.11862863,0.59608945,1156,1301.272727,2334,7.35,21.07909091,23.78,5.139076,6.755170545,9.0096,3.362021066,0.900372141,199.9090909,11,27.18181818,52,2,38.54545455,90,370.87,603.1690909,1519,1,7,16,3,3.818181818,5,138,153.3636364,166,0.93,1.411818182,2.1,1,1.454545455,2,0,1.454545455,4,0,4.090909091,10,0,0,0,10.48758621,29.54553814,34.76333333,1,1.545454545,3,22.98976928,63.93424188,127.6,1.4,1.618181818,1.8,2.648676698
1490,4.766913326,18.32468606,0.408939793,717.87,2169.222,5017,7.35,13.302,15.53,6.75885,8.987063,10.36001,2.76808839,0.771457922,132.4,16,24.4,41,47,72.1,88,388.36,1209.916,2750,5,11.8,16,3,3.7,5,105,126.1,164,1.55,2.183,2.58,1,1.7,2,0,2.4,4,0,1.7,5,0,0,0,10.48758621,21.97488362,25.786875,2,2.4,3,32.065,52.6047185,92.90638,1,1.175,1.45,5.771059425
1491,4.465568061,11.21535609,0.458343302,90.2,1232.92,3560,7.35,14.014,17.36,6.82812,11.023258,13.61805,2.267110141,0.684594916,89.4,8,14.2,25,43,71.2,87,54.8,724.88,1941,4,11.8,16,2,2.8,4,66,99.4,160,1.54,2.682,3.44,2,2,2,0,2.4,4,0,1.4,5,0,0,0,9.105,10.89851724,16.69,2,2.4,3,15.9994,30.160649,54.938045,0.6,0.92,1.4,6.920724929
1492,3.150416702,30.57134516,0.841276767,717.87,1138.348,2334,7.35,29.986,55.76,4.177128,7.3016592,10.36001,3.238633498,0.784486274,163,16,26.2,37,4,47.2,88,312.46,584.128,1519,1,8.2,16,3,4,5,105,157.8,220,0.82,1.67,2.58,1,1.6,2,0,1.6,4,0,1,5,0,0,0,10.48758621,48.70126724,90.7225,1,1.8,3,32.065,58.000729,85.4678,1,1.62,2.35,3.6456341
